mmsi,inferred,known
4190044,Trawlers,
4190045,Sailing,
4190046,Tanker,
4190048,Sailing,
4190049,Trawlers,
4190068,Tug,
4192203,Trawlers,
4192222,Trawlers,
4192224,Trawlers,
4192226,Pots and traps,
4192231,Tanker,
4192232,Trawlers,
4192233,Trawlers,
4192234,Trawlers,
4192236,Trawlers,
4192237,Trawlers,
4192238,Tug,
4192239,Trawlers,
4192240,Tug,
4192241,Trawlers,
4192242,Tug,
4192243,Trawlers,
4192244,Seismic vessel,
4192245,Tug,
4192246,Seismic vessel,
4192247,Seismic vessel,
4192248,Seismic vessel,
4194409,Trawlers,
4194415,Tug,
4194416,Trawlers,
4194417,Tug,
4194419,Trawlers,
4194420,Tug,
4194421,Tug,
4194422,Trawlers,
4194423,Tug,
4194424,Trawlers,
4194425,Trawlers,
4194426,Tug,
4194429,Tug,
4194430,Trawlers,
4194431,Trawlers,
4194433,Trawlers,
4194441,Trawlers,
4196666,Seismic vessel,
4196982,Set longlines,
4198008,Trawlers,
4198009,Trawlers,
4198011,Trawlers,
4198012,Trawlers,
4280052,Pole and line,
4310103,Tug,
4310105,Tug,
4310106,Tug,
4310109,Tug,
4310110,Tug,
4310111,Sailing,
4310113,Tug,
4310114,Tug,
4310115,Tug,
4310116,Tug,
4310117,Tug,
4310119,Tug,
4310120,Tug,
4310121,Tug,
4310203,Trawlers,
4310205,Tug,
4310208,Tug,
4310209,Trawlers,
4310306,Tug,
4310803,Sailing,
4310902,Tug,
4401009,Cargo,
4401011,Trawlers,
4401014,Trawlers,
4401032,Trawlers,
4401033,Trawlers,
4402608,Trawlers,
4402609,Trawlers,
4403008,Trawlers,
4403316,Reefer,
4403321,Trawlers,
4403322,Trawlers,
4403324,Pots and traps,
4403326,Seismic vessel,
4403333,Trawlers,
4405012,Trawlers,
4405013,Trawlers,
4405502,Trawlers,
4405503,Pots and traps,
4406001,Trawlers,
4406002,Trawlers,
4406412,Trawlers,
4415510,Trawlers,
4444444,Tug,
4550191,Cargo,
4550901,Pole and line,
4550902,Trawlers,
4550906,Cargo,
4550907,Trawlers,
4610005,Trawlers,
4700005,Purse seines,
5001269,Set longlines,
5004477,Set longlines,
5030021,Pole and line,
5030035,Purse seines,
5030044,Trawlers,
5030045,Sailing,
5030046,Sailing,
5030047,Sailing,
5030048,Trawlers,
5030049,Trawlers,
5030051,Trawlers,
5030052,Trawlers,
5030053,Sailing,
5030078,Trawlers,
5030079,Seismic vessel,
5030080,Tug,
5030091,Sailing,
5030098,Sailing,
5030099,Set gillnets,
5030100,Pole and line,
5030101,Tug,
5030102,Seismic vessel,
5030103,Seismic vessel,
5030105,Sailing,
5030106,Pole and line,
5030107,Sailing,
5030108,Pole and line,
5030109,Sailing,
5030119,Seismic vessel,
5030134,Set longlines,
5030147,Sailing,
5030148,Trawlers,
5030150,Set longlines,
5030151,Seismic vessel,
5030152,Trawlers,
5030190,Pole and line,
5030198,Pots and traps,
5030199,Trawlers,
5030204,Seismic vessel,
5030205,Purse seines,
5030206,Purse seines,
5030225,Set longlines,
5030226,Seismic vessel,
5030227,Seismic vessel,
5030228,Set longlines,
5030229,Seismic vessel,
5030230,Set longlines,
5030252,Trawlers,
5030253,Trawlers,
5030254,Trawlers,
5030256,Trawlers,
5030257,Sailing,
5030267,Trawlers,
5030268,Trawlers,
5030272,Trawlers,
5030273,Pole and line,
5030274,Purse seines,
5030275,Sailing,
5030276,Pole and line,
5030281,Sailing,
5030284,Trawlers,
5030285,Sailing,
5030290,Pole and line,
5030292,Pole and line,
5030306,Set gillnets,
5030312,Set gillnets,
5038830,Trawlers,
5100340,Sailing,
5116788,Set longlines,
5120004,Pole and line,
5122020,Sailing,
5200173,Trawlers,
5200175,Trawlers,
5200176,Trawlers,
5242882,Tanker,
5250007,Trawlers,
5250010,Trawlers,
5250021,Trawlers,
5250030,Tug,
5250033,Trawlers,
5251537,Purse seines,
5255590,Cargo,
5300142,Trawlers,
5330075,Purse seines,
5330076,Tug,
5330101,Trawlers,
5330104,Trawlers,
5330105,Purse seines,
5330173,Trawlers,
5355846,Tanker,
5410590,Sailing,
5508490,Tanker,
5631121,Sailing,
5631122,Tug,
5631128,Cargo,
5631131,Tanker,
5631133,Tug,
5631135,Reefer,
5631137,Reefer,
5631139,Tanker,
5671112,Cargo,
5671117,Reefer,
5671211,Trawlers,
5671304,Trawlers,
5671308,Trawlers,
5671309,Trawlers,
6010021,Seismic vessel,
6010022,Pole and line,
6010023,Trawlers,
6010025,Pole and line,
6010026,Seismic vessel,
6010027,Sailing,
6010030,Reefer,
6010031,Trawlers,
6010033,Trawlers,
6010034,Trawlers,
6010037,Trawlers,
6010038,Trawlers,
6010039,Trawlers,
6010044,Trawlers,
6010045,Trawlers,
6010046,Trawlers,
6010048,Trawlers,
6010049,Seismic vessel,
6010050,Trawlers,
6010051,Purse seines,
6010060,Trawlers,
6058452,Cargo,
6101001,Seismic vessel,
6107000,Reefer,
6160001,Seismic vessel,
6170001,Trawlers,
6170002,Trawlers,
6192100,Tug,
6221003,Purse seines,
6221005,Purse seines,
6260001,Trawlers,
6260002,Seismic vessel,
6260003,Tug,
6271101,Trawlers,
6271102,Trawlers,
6271103,Sailing,
6271104,Trawlers,
6271105,Seismic vessel,
6271106,Trawlers,
6271107,Trawlers,
6341210,Purse seines,
6459020,Sailing,
6459022,Pole and line,
6459027,Trawlers,
6473100,Trawlers,
6477300,Trawlers,
6590100,Pole and line,
6590200,Trawlers,
6605005,Pole and line,
6631004,Tug,
6645040,Trawlers,
6960501,Set longlines,
7010001,Sailing,
7010003,Sailing,
7010004,Sailing,
7010005,Trawlers,
7010006,Sailing,
7010007,Sailing,
7010008,Sailing,
7010009,Sailing,
7010011,Tug,
7010012,Tug,
7010014,Seismic vessel,
7010016,Sailing,
7010017,Seismic vessel,
7010020,Seismic vessel,
7010022,Sailing,
7010028,Tanker,
7010030,Set gillnets,
7010031,Pole and line,
7010032,Reefer,
7010033,Tug,
7010034,Sailing,
7010035,Tug,
7010037,Seismic vessel,
7010039,Tug,
7010306,Trawlers,
7010307,Trawlers,
7037143,Pole and line,
7100013,Pilot,
7100079,Trawlers,
7100370,Tanker,
7100640,Trawlers,
7100682,Seismic vessel,
7104005,Tug,
7250231,Sailing,
7250381,Sailing,
7250390,Sailing,
7300201,Sailing,
7300401,Seismic vessel,
7300431,Tug,
7300501,Trawlers,
7300701,Tug,
7300801,Tug,
7300901,Tug,
7351001,Pole and line,
7351524,Trawlers,
7351525,Seismic vessel,
7351526,Pots and traps,
7351527,Trawlers,
7351529,Trawlers,
7351530,Trawlers,
7351531,Trawlers,
7385115,Pots and traps,
7550006,Trawlers,
7550008,Trawlers,
7568952,Cargo,
7701691,Pilot,
7751001,Trawlers,
7751004,Trawlers,
7751005,Set longlines,
7751010,Trawlers,
7964014,Sailing,
8001244,Pilot,
8070201,Trawlers,
8072781,Purse seines,
8073718,Purse seines,
8203127,Tug,
8585215,Tanker,
8661252,Tug,
8946030,Tanker,
9005584,Set longlines,
9006215,Tanker,
9010054,Reefer,
9010120,Trawlers,
9010123,Set gillnets,
9010134,Set gillnets,
9010141,Pots and traps,
9010167,Pole and line,
9010680,Set longlines,
9010714,Sailing,
9010797,Trawlers,
9020172,Purse seines,
9020400,Pole and line,
9020517,Purse seines,
9020642,Trawlers,
9020824,Set longlines,
9020872,Pole and line,
9020894,Pots and traps,
9020907,Pole and line,
9020966,Set longlines,
9020971,Trawlers,
9021034,Trawlers,
9021086,Trawlers,
9021087,Trawlers,
9021097,Trawlers,
9021098,Trawlers,
9021158,Pole and line,
9021168,Set longlines,
9021244,Set longlines,
9021312,Trawlers,
9021383,Tug,
9021410,Cargo,
9021455,Pole and line,
9021493,Set gillnets,
9021500,Pots and traps,
9021937,Pots and traps,
9021994,Tug,
9022049,Trawlers,
9022114,Trawlers,
9022199,Trawlers,
9022391,Trawlers,
9022440,Tanker,
9022524,Trawlers,
9022708,Set gillnets,
9022724,Trawlers,
9022741,Trawlers,
9022852,Seismic vessel,
9022935,Pole and line,
9097276,Pilot,
9100450,Pots and traps,
9101085,Set gillnets,
9102103,Trawlers,
9102104,Pole and line,
9102113,Trawlers,
9102115,Sailing,
9102215,Set gillnets,
9102216,Set longlines,
9102242,Sailing,
9102346,Trawlers,
9102641,Trawlers,
9102647,Trawlers,
9102659,Sailing,
9102679,Set gillnets,
9102680,Set gillnets,
9102681,Set gillnets,
9102685,Trawlers,
9102686,Set longlines,
9102693,Set gillnets,
9102694,Pole and line,
9102695,Trawlers,
9102697,Set longlines,
9102734,Pole and line,
9102739,Tanker,
9102751,Cargo,
9102753,Reefer,
9102762,Trawlers,
9102778,Reefer,
9102780,Sailing,
9102792,Squid,
9102799,Trawlers,
9102803,Trawlers,
9102875,Trawlers,
9103076,Cargo,
9103082,Reefer,
9103088,Trawlers,
9103091,Purse seines,
9103099,Trawlers,
9103100,Purse seines,
9103118,Trawlers,
9103133,Purse seines,
9103141,Pilot,
9103146,Sailing,
9103506,Seismic vessel,
9103508,Pots and traps,
9103568,Cargo,
9103569,Set longlines,
9103570,Set gillnets,
9103636,Trawlers,
9103684,Pots and traps,
9103686,Set gillnets,
9103691,Pots and traps,
9103694,Trawlers,
9103742,Trawlers,
9103745,Trawlers,
9103748,Trawlers,
9103755,Set longlines,
9103758,Trawlers,
9103923,Pilot,
9103925,Cargo,
9103927,Cargo,
9103928,Cargo,
9103932,Sailing,
9103937,Trawlers,
9104236,Sailing,
9104237,Tug,
9104362,Set longlines,
9104392,Pole and line,
9104457,Pilot,
9104465,Pole and line,
9104466,Pilot,
9104468,Pilot,
9104469,Pilot,
9104647,Pole and line,
9104743,Pilot,
9104813,Sailing,
9106029,Trawlers,
9106033,Pots and traps,
9106135,Set longlines,
9106201,Pilot,
9106202,Sailing,
9106206,Sailing,
9106207,Sailing,
9106210,Pilot,
9106217,Pilot,
9106230,Sailing,
9106235,Sailing,
9106306,Pilot,
9106318,Set gillnets,
9106342,Trawlers,
9106462,Pilot,
9106834,Pilot,
9106845,Pilot,
9106990,Sailing,
9107003,Pilot,
9107016,Pilot,
9107226,Trawlers,
9107289,Sailing,
9107294,Pilot,
9107295,Pilot,
9107302,Cargo,
9107311,Pilot,
9107327,Pilot,
9107336,Pilot,
9107338,Purse seines,
9107344,Pilot,
9107350,Pilot,
9107361,Sailing,
9107375,Sailing,
9107377,Pilot,
9107379,Pilot,
9107391,Pole and line,
9107463,Seismic vessel,
9107527,Pots and traps,
9107531,Reefer,
9107539,Sailing,
9107552,Sailing,
9107564,Sailing,
9107567,Sailing,
9107571,Sailing,
9107581,Sailing,
9107631,Pilot,
9107634,Pilot,
9107659,Set gillnets,
9107670,Sailing,
9107683,Set gillnets,
9107725,Trawlers,
9107733,Purse seines,
9107785,Sailing,
9107794,Sailing,
9107811,Pilot,
9107816,Sailing,
9107817,Sailing,
9107822,Sailing,
9107853,Pilot,
9107861,Sailing,
9107881,Sailing,
9107884,Sailing,
9107885,Pilot,
9107890,Set gillnets,
9108327,Pilot,
9108330,Sailing,
9108352,Pole and line,
9108361,Trawlers,
9108377,Pots and traps,
9108416,Sailing,
9108888,Trawlers,
9110796,Pots and traps,
9111254,Pilot,
9121390,Trawlers,
9216195,Pilot,
9366691,Tug,
9379000,Sailing,
9501437,Tanker,
9699330,Cargo,
9779900,Set longlines,
9988082,Trawlers,
9999999,Trawlers,
10000000,Cargo,
10101010,Pilot,
10203049,Set longlines,
10419462,Tanker,
10421670,Purse seines,Purse seines
10772765,Cargo,
10804800,Cargo,
10878978,Cargo,
11006253,Set longlines,
11025047,Purse seines,
11025853,Set longlines,
11035069,Set gillnets,
11051660,Purse seines,
11111111,Drifting longlines,
11254086,Tanker,
11468288,Pilot,
11468802,Trawlers,
11553070,Cargo,
11578680,Pole and line,
12006253,Set longlines,
12025853,Set longlines,
12222777,Trawlers,
12345671,Pole and line,
12345678,Purse seines,
12345679,Pilot,
12345888,Cargo,
12900000,Pole and line,
13000009,Pilot,
13019870,Pilot,
13060205,Pole and line,
13060452,Purse seines,
13060986,Tanker,
14090841,Tanker,
14121574,Trawlers,
14131537,Set longlines,
14132635,Set gillnets,
14271242,Reefer,
14381438,Set longlines,
15896576,Tanker,
16449538,Tanker,
16484074,Cargo,
16892591,Cargo,
17238237,Sailing,
17301536,Seismic vessel,
17739082,Tanker,
17870224,Pots and traps,
19000657,Pilot,
19061400,Trawlers,
19070393,Cargo,
19831792,Seismic vessel,
20080315,Pilot,
20127875,Sailing,
20140718,Pole and line,
20141009,Set longlines,
20202020,Set longlines,
20692006,Tanker,
21142690,Tanker,
21149530,Sailing,
21150200,Tanker,
21150710,Cargo,
21193046,Tug,
21274902,Tanker,
21526690,Tanker,
21535557,Tanker,
21555388,Trawlers,
21999067,Cargo,
22021780,Pots and traps,
22053088,Cargo,
22104859,Pots and traps,
22534500,Trawlers,
22700000,Trawlers,
22991925,Tug,
23093936,Sailing,
23303610,Pots and traps,
23361900,Set longlines,
23458000,Seismic vessel,
23508275,Pilot,
23513596,Set longlines,
23919357,Tanker,
24022380,Purse seines,
24307021,Tug,
24467375,Purse seines,
24480544,Pots and traps,
24485036,Tanker,
24593300,Trawlers,
24660592,Tanker,
24695861,Pots and traps,
24714100,Tug,
24935500,Sailing,
25000116,Set gillnets,Trawlers
25020058,Tanker,
25051190,Tanker,
25328974,Tanker,
25342000,Pots and traps,
25580789,Set gillnets,
25700002,Trawlers,
25700003,Tug,
25700004,Tug,
25800038,Cargo,
25925615,Tanker,
26000008,Set longlines,
26021611,Pilot,
26057480,Cargo,
26570873,Tanker,
27059000,Cargo,
27102096,Squid,
27102284,Trawlers,
27121300,Purse seines,
27315890,Reefer,
27502000,Trawlers,
27653800,Reefer,
27920241,Cargo,
27983874,Pots and traps,
29445129,Pots and traps,
29913878,Trawlers,
29978623,Pots and traps,
30440001,Set longlines,
30440002,Set longlines,
