mmsi,label
413589000,Cargo
413633000,Cargo
413652000,Cargo
413675000,Cargo
413762744,Cargo
413762748,Cargo
413762844,Cargo
413762847,Cargo
413773461,Cargo
413773462,Cargo
413773463,Cargo
413773543,Cargo
413776254,Cargo
413777558,Cargo
413783000,Cargo
413812104,Cargo
413816051,Cargo
413819000,Cargo
413820832,Cargo
413822691,Cargo
413900695,Cargo
413901061,Cargo
413901062,Cargo
413901139,Cargo
413901321,Cargo
413901616,Cargo
413901676,Cargo
413902076,Cargo
413902184,Cargo
413902194,Cargo
413902213,Cargo
413902221,Cargo
413902896,Cargo
413903859,Cargo
413904053,Cargo
413905166,Cargo
413905366,Cargo
413905533,Cargo
413905607,Cargo
413914000,Cargo
413961142,Cargo
413962198,Cargo
413970112,Cargo
413973504,Cargo
413979414,Cargo
413988000,Cargo
414121000,Cargo
428011000,Cargo
431000132,Cargo
431000389,Cargo
431000474,Cargo
431000527,Cargo
431000701,Cargo
431000706,Cargo
431000707,Cargo
431000734,Cargo
431000776,Cargo
431000822,Cargo
431000859,Cargo
431000925,Cargo
431000981,Cargo
431001012,Cargo
431001077,Cargo
431001328,Cargo
431001353,Cargo
431001549,Cargo
431002053,Cargo
431002489,Cargo
431002504,Cargo
431003009,Cargo
431003032,Cargo
431003177,Cargo
431003232,Cargo
431003269,Cargo
431003354,Cargo
431100026,Cargo
431100042,Cargo
431100182,Cargo
431100239,Cargo
431100268,Cargo
431100311,Cargo
431100325,Cargo
431100332,Cargo
431100408,Cargo
431100859,Cargo
431100886,Cargo
431100906,Cargo
431100922,Cargo
431100939,Cargo
431100945,Cargo
431100948,Cargo
431100955,Cargo
431100957,Cargo
431100987,Cargo
431101012,Cargo
431101054,Cargo
431101139,Cargo
431101148,Cargo
431101175,Cargo
431200176,Cargo
431200632,Cargo
431200647,Cargo
431200683,Cargo
431200688,Cargo
431200693,Cargo
431200703,Cargo
431200705,Cargo
431300014,Cargo
431300084,Cargo
431300414,Cargo
431300458,Cargo
431300491,Cargo
431300536,Cargo
431300888,Cargo
431301101,Cargo
431301103,Cargo
431301453,Cargo
431301547,Cargo
431301549,Cargo
431301596,Cargo
431301698,Cargo
431301705,Cargo
431301812,Cargo
431400082,Cargo
431400311,Cargo
431400386,Cargo
431400421,Cargo
431400422,Cargo
431400446,Cargo
431400467,Cargo
431400476,Cargo
431400593,Cargo
431400732,Cargo
431401715,Cargo
431401788,Cargo
431401807,Cargo
431401905,Cargo
431401953,Cargo
431401969,Cargo
431402037,Cargo
431402044,Cargo
431402072,Cargo
431500011,Cargo
431500103,Cargo
431500392,Cargo
431500448,Cargo
431500511,Cargo
431500532,Cargo
431500553,Cargo
431500572,Cargo
431500583,Cargo
431500599,Cargo
431500624,Cargo
431500712,Cargo
431500789,Cargo
431500955,Cargo
431501083,Cargo
431501382,Cargo
431501607,Cargo
431501618,Cargo
431501619,Cargo
431501621,Cargo
431501625,Cargo
431501644,Cargo
431501666,Cargo
431501669,Cargo
431501684,Cargo
431501692,Cargo
431501713,Cargo
431501723,Cargo
431501732,Cargo
431501746,Cargo
431501749,Cargo
431501753,Cargo
431501764,Cargo
431501791,Cargo
431501816,Cargo
431501839,Cargo
431501856,Cargo
431501857,Cargo
431501871,Cargo
431600647,Cargo
431601949,Cargo
431602174,Cargo
431602206,Cargo
431602306,Cargo
431680212,Cargo
431680233,Cargo
431800289,Cargo
432342000,Cargo
432496000,Cargo
432606000,Cargo
432613000,Cargo
432667000,Cargo
432839000,Cargo
440245000,Cargo
441717000,Cargo
441861000,Cargo
441872000,Cargo
477046800,Cargo
477056600,Cargo
477062000,Cargo
477105600,Cargo
477105800,Cargo
477111300,Cargo
477158700,Cargo
477165000,Cargo
477174800,Cargo
477189700,Cargo
477196800,Cargo
477218500,Cargo
477264700,Cargo
477280900,Cargo
477317500,Cargo
477382000,Cargo
477423500,Cargo
477435700,Cargo
477440400,Cargo
477535200,Cargo
477549000,Cargo
477612200,Cargo
477628400,Cargo
477634800,Cargo
477655200,Cargo
477728800,Cargo
477738200,Cargo
477758000,Cargo
477764700,Cargo
477765800,Cargo
477830800,Cargo
477831200,Cargo
477860000,Cargo
477865000,Cargo
477866300,Cargo
477888000,Cargo
477898700,Cargo
477938500,Cargo
477958300,Cargo
477995174,Cargo
477999200,Cargo
503000027,Cargo
503000035,Cargo
503000039,Cargo
503000069,Cargo
503000370,Cargo
503043000,Cargo
503060000,Cargo
503086000,Cargo
503087000,Cargo
503405000,Cargo
503457300,Cargo
503561000,Cargo
503584000,Cargo
503620000,Cargo
503672000,Cargo
503692000,Cargo
503720000,Cargo
512000048,Cargo
512000049,Cargo
512000390,Cargo
512042000,Cargo
512150000,Cargo
518132000,Cargo
518520000,Cargo
538002734,Cargo
538002797,Cargo
538003252,Cargo
538003600,Cargo
538004697,Cargo
538090152,Cargo
538090261,Cargo
538090304,Cargo
538090408,Cargo
546006000,Cargo
563259000,Cargo
563373000,Cargo
563498000,Cargo
563754000,Cargo
563758000,Cargo
564012000,Cargo
564084000,Cargo
564109000,Cargo
564245000,Cargo
564379000,Cargo
564404000,Cargo
564446000,Cargo
564482000,Cargo
564519000,Cargo
564621000,Cargo
564837000,Cargo
564979000,Cargo
564994000,Cargo
565050000,Cargo
565150000,Cargo
565225000,Cargo
565533000,Cargo
565730000,Cargo
565997000,Cargo
566041000,Cargo
566049000,Cargo
566093000,Cargo
566222000,Cargo
566338000,Cargo
566510000,Cargo
566624000,Cargo
566625000,Cargo
570173000,Cargo
576290000,Cargo
577106000,Cargo
636007699,Cargo
636010677,Cargo
636011280,Cargo
636013698,Cargo
636013699,Cargo
636014030,Cargo
636014031,Cargo
636014210,Cargo
636014516,Cargo
636014587,Cargo
636014588,Cargo
636014800,Cargo
636014996,Cargo
636015183,Cargo
636015205,Cargo
636015228,Cargo
636015370,Cargo
636015429,Cargo
636015557,Cargo
636090534,Cargo
636090559,Cargo
636090621,Cargo
636090737,Cargo
636090752,Cargo
636090807,Cargo
636090958,Cargo
636090978,Cargo
636091030,Cargo
636091052,Cargo
636091083,Cargo
636091115,Cargo
636091133,Cargo
636091136,Cargo
636091171,Cargo
636091194,Cargo
636091210,Cargo
636091270,Cargo
636091316,Cargo
636091317,Cargo
636091421,Cargo
636091713,Cargo
636091746,Cargo
636091854,Cargo
636091855,Cargo
636091895,Cargo
636091997,Cargo
636092197,Cargo
636092237,Cargo
636092412,Cargo
636092489,Cargo
671051000,Cargo
701006225,Cargo
701006226,Cargo
701006227,Cargo
701006228,Cargo
701006229,Cargo
701006230,Cargo
701006239,Cargo
701006240,Cargo
701006243,Cargo
701006331,Cargo
701006430,Cargo
725000625,Cargo
725000909,Cargo
725000938,Cargo
725004220,Cargo
725004230,Cargo
725004350,Cargo
725014800,Cargo
725017200,Cargo
770576010,Cargo
24466031,Tanker
205008600,Tanker
205045800,Tanker
205212390,Tanker
205229090,Tanker
205237290,Tanker
205245890,Tanker
205245990,Tanker
205247090,Tanker
205247700,Tanker
205284990,Tanker
205293390,Tanker
205295690,Tanker
205298990,Tanker
205300690,Tanker
205301290,Tanker
205311190,Tanker
205338490,Tanker
205344390,Tanker
205346790,Tanker
205347300,Tanker
205349890,Tanker
205351390,Tanker
205361390,Tanker
205364790,Tanker
205369090,Tanker
205369390,Tanker
205370590,Tanker
205372190,Tanker
205372490,Tanker
205390790,Tanker
205393190,Tanker
205419690,Tanker
205421290,Tanker
205423290,Tanker
205448890,Tanker
205452690,Tanker
205457590,Tanker
205462000,Tanker
205469190,Tanker
205475290,Tanker
205488290,Tanker
205491290,Tanker
205492690,Tanker
205495690,Tanker
205498490,Tanker
205501290,Tanker
205502390,Tanker
205503990,Tanker
205505590,Tanker
205508590,Tanker
205509290,Tanker
205513890,Tanker
205513990,Tanker
205515190,Tanker
207133000,Tanker
210282000,Tanker
210412000,Tanker
210595000,Tanker
210713000,Tanker
211149890,Tanker
211163700,Tanker
211178650,Tanker
211180740,Tanker
211180750,Tanker
211207760,Tanker
211212630,Tanker
211214670,Tanker
211228200,Tanker
211280810,Tanker
211286380,Tanker
211305290,Tanker
211372620,Tanker
211434550,Tanker
211439370,Tanker
211455300,Tanker
211468560,Tanker
211471880,Tanker
211477410,Tanker
211492530,Tanker
211493410,Tanker
211493420,Tanker
211493450,Tanker
211510910,Tanker
211511750,Tanker
211511770,Tanker
211511920,Tanker
211513250,Tanker
211515210,Tanker
211515230,Tanker
211517060,Tanker
211517600,Tanker
211523910,Tanker
211537960,Tanker
211544210,Tanker
211546580,Tanker
211549530,Tanker
211555730,Tanker
211555980,Tanker
211590050,Tanker
211631000,Tanker
211809000,Tanker
212048000,Tanker
212126000,Tanker
212422000,Tanker
212946000,Tanker
212947000,Tanker
215064000,Tanker
215242000,Tanker
215520000,Tanker
215631000,Tanker
215736000,Tanker
215795000,Tanker
215953000,Tanker
215964000,Tanker
218649000,Tanker
218777000,Tanker
219010252,Tanker
219081000,Tanker
219084000,Tanker
219119000,Tanker
219132000,Tanker
219157000,Tanker
219242000,Tanker
219245000,Tanker
219248000,Tanker
219291000,Tanker
219430000,Tanker
219431000,Tanker
219675000,Tanker
220002000,Tanker
220125000,Tanker
220234000,Tanker
220236000,Tanker
220298000,Tanker
220384000,Tanker
220514000,Tanker
220545000,Tanker
220609000,Tanker
220614000,Tanker
224101930,Tanker
224127820,Tanker
224142890,Tanker
224220360,Tanker
224296000,Tanker
224322240,Tanker
224365000,Tanker
224473460,Tanker
224994000,Tanker
225419000,Tanker
226302000,Tanker
228003800,Tanker
228083000,Tanker
228214900,Tanker
228229600,Tanker
228237800,Tanker
228287600,Tanker
228296700,Tanker
228306800,Tanker
228320600,Tanker
228320900,Tanker
228330700,Tanker
229192000,Tanker
230964000,Tanker
230965000,Tanker
232064000,Tanker
234234000,Tanker
235007413,Tanker
235008440,Tanker
235009020,Tanker
235009956,Tanker
235011280,Tanker
235040503,Tanker
235050032,Tanker
235068202,Tanker
235068963,Tanker
235072088,Tanker
235073614,Tanker
235307000,Tanker
236107000,Tanker
236111476,Tanker
236111477,Tanker
236111757,Tanker
236165000,Tanker
236213000,Tanker
236263000,Tanker
236335000,Tanker
236342000,Tanker
236343000,Tanker
236363000,Tanker
236379000,Tanker
236385000,Tanker
236399000,Tanker
236414000,Tanker
236475000,Tanker
236502000,Tanker
236511000,Tanker
236518000,Tanker
236522000,Tanker
236529000,Tanker
237017200,Tanker
237183800,Tanker
237327000,Tanker
239741000,Tanker
239912000,Tanker
240438000,Tanker
240485000,Tanker
240708000,Tanker
240827000,Tanker
240846000,Tanker
240870000,Tanker
240897000,Tanker
240920000,Tanker
240949000,Tanker
241112000,Tanker
244010030,Tanker
244010042,Tanker
244010330,Tanker
244010352,Tanker
244010675,Tanker
244010716,Tanker
244010774,Tanker
244020037,Tanker
244020144,Tanker
244020362,Tanker
244020419,Tanker
244020449,Tanker
244020463,Tanker
244020488,Tanker
244020589,Tanker
244020684,Tanker
244020757,Tanker
244020773,Tanker
244020876,Tanker
244020943,Tanker
244024000,Tanker
244030715,Tanker
244060858,Tanker
244085000,Tanker
244085775,Tanker
244092000,Tanker
244281000,Tanker
244374000,Tanker
244530000,Tanker
244615886,Tanker
244620087,Tanker
244620567,Tanker
244620628,Tanker
244620841,Tanker
244620875,Tanker
244620876,Tanker
244620933,Tanker
244620934,Tanker
244620954,Tanker
244620961,Tanker
244620990,Tanker
244630007,Tanker
244630019,Tanker
244630022,Tanker
244630024,Tanker
244630026,Tanker
244630027,Tanker
244630028,Tanker
244630033,Tanker
244630043,Tanker
244630100,Tanker
244630141,Tanker
244630353,Tanker
244630393,Tanker
244630427,Tanker
244630605,Tanker
244630651,Tanker
244630720,Tanker
244630797,Tanker
244630814,Tanker
244630816,Tanker
244650102,Tanker
244650324,Tanker
244650475,Tanker
244650537,Tanker
244650571,Tanker
244650593,Tanker
244650611,Tanker
244650690,Tanker
244650746,Tanker
244650753,Tanker
244650794,Tanker
244650824,Tanker
244650836,Tanker
244650838,Tanker
244650842,Tanker
244650880,Tanker
244650997,Tanker
244660011,Tanker
244660018,Tanker
244660054,Tanker
244660057,Tanker
244660086,Tanker
244660111,Tanker
244660114,Tanker
244660117,Tanker
244660158,Tanker
244660240,Tanker
244660252,Tanker
244660255,Tanker
244660266,Tanker
244660328,Tanker
244660356,Tanker
244660377,Tanker
244660393,Tanker
244660401,Tanker
244660412,Tanker
244660416,Tanker
244660419,Tanker
244660475,Tanker
244660476,Tanker
244660482,Tanker
244660483,Tanker
244660518,Tanker
244660564,Tanker
244660565,Tanker
244660576,Tanker
244660577,Tanker
244660582,Tanker
244660598,Tanker
244660621,Tanker
244660622,Tanker
244660627,Tanker
244660629,Tanker
244660639,Tanker
244660648,Tanker
244660649,Tanker
244660653,Tanker
244660655,Tanker
244660656,Tanker
244660657,Tanker
244660675,Tanker
244660703,Tanker
244660713,Tanker
244660720,Tanker
244660745,Tanker
244660811,Tanker
244660815,Tanker
244660825,Tanker
244660834,Tanker
244660841,Tanker
244660862,Tanker
244660878,Tanker
244660896,Tanker
244660908,Tanker
244660967,Tanker
244670002,Tanker
244670040,Tanker
244670068,Tanker
244670077,Tanker
244670079,Tanker
244670096,Tanker
244670098,Tanker
244670100,Tanker
244670103,Tanker
244670108,Tanker
244670109,Tanker
244670119,Tanker
244670122,Tanker
244670152,Tanker
244670155,Tanker
244670171,Tanker
244670175,Tanker
244670209,Tanker
244670244,Tanker
244670267,Tanker
244670277,Tanker
244670290,Tanker
244670312,Tanker
244670357,Tanker
244670391,Tanker
244670404,Tanker
244670406,Tanker
244670433,Tanker
244670444,Tanker
244670460,Tanker
244670466,Tanker
244670563,Tanker
244670564,Tanker
244670588,Tanker
244670638,Tanker
244670658,Tanker
244670697,Tanker
244670725,Tanker
244670734,Tanker
244670768,Tanker
244670789,Tanker
244670797,Tanker
244670819,Tanker
244670838,Tanker
244670865,Tanker
244670973,Tanker
244690155,Tanker
244690223,Tanker
244690316,Tanker
244690328,Tanker
244690330,Tanker
244690355,Tanker
244690375,Tanker
244690468,Tanker
244690475,Tanker
244690482,Tanker
244690485,Tanker
244690525,Tanker
244690563,Tanker
244690695,Tanker
244690823,Tanker
244690843,Tanker
244690847,Tanker
244690859,Tanker
244690863,Tanker
244690991,Tanker
244690994,Tanker
244700100,Tanker
244700131,Tanker
244700196,Tanker
244700198,Tanker
244700201,Tanker
244700202,Tanker
244700207,Tanker
244700236,Tanker
