mmsi,shipname,imo,callsign,shiptype,shiptype_fishing,clav_TUVI,imo_rank,callsign_rank,name_rank,flag_match,date_range_match,clav_date_match,fishing_msg_ratio,clav_DateUpdated,rfmo_name,match_start,match_end,match_score
250102600,OLGARRY,9278193,EIDF,Trawlers,1,30722,1,1,1,1,1,1,1,5/14/2015 7:21:18,ICCAT,1/3/2012 17:19:40,12/31/2015 23:59:29,511119.6
366047000,AMERICAN TRIUMPH,8743672,WDE6712,Tuna purse seiners,1,14527,0,0,1,1,0,1,1,7/19/2015 20:07:08,WCPFC,1/1/2012 0:22:42,12/31/2015 23:59:25,11542.8
316001027,CARMANAH NO 1,,,Stern trawlers,1,32372,0,0,1,1,0,1,1,5/31/2014 20:01:29,WCPFC,8/15/2013 19:47:58,12/31/2015 23:59:22,7981.2
353242000,OSTROV BERINGA,8517815,3FHP2,Fish carriers,0,28835,1,1,1,1,1,1,,9/23/2015 18:44:47,WCPFC,1/2/2012 12:59:59,12/31/2015 23:59:14,140910
353242000,OSTROV BERINGA,8517815,3FHP2,Fish carriers,0,28835,1,1,1,1,1,1,,1/7/2015 9:40:10,ICCAT,1/2/2012 12:59:59,12/31/2015 23:59:14,140910
503362600,TAMDALJA,,VM2639,Longliners,1,2023,0,1,1,1,1,1,1,2/19/2015 6:12:45,IOTC,8/3/2012 10:30:33,12/31/2015 23:59:13,48824.8
503362600,TAMDALJA,,VM2639,Longliners,1,2023,0,1,1,1,1,1,1,3/19/2015 23:30:28,WCPFC,8/3/2012 10:30:33,12/31/2015 23:59:13,48824.8
235077000,FOREVER GRATEFUL,9210634,ZQMP4,Purse seiners,1,8319,0,1,1,1,1,1,0.9999893503,1/22/2013 18:00:00,ICCAT,1/1/2012 17:43:15,12/31/2015 23:59:09,432116
367030568,Lady Kate,7336850,WCW8353,Trollers,1,26995,0,1,0,1,0,0,1,1/17/2008 3:00:00,IATTC,1/27/2012 2:44:12,12/31/2015 23:59:09,13613.5
234671000,ZENITH,,GGKA,Trawlers,1,8450,0,1,0,1,0,1,0.0533445621,1/22/2013 18:00:00,ICCAT,4/25/2012 22:09:00,12/31/2015 23:59:09,10994.75
224024480,NUEVO SAN LUIS,6403979,EDXL,Pole and Line vessels,1,8070,0,1,1,1,1,1,1,2/19/2015 9:10:03,ICCAT,5/6/2012 12:34:50,12/31/2015 23:59:06,30399.6
224024480,NUEVO SAN LUIS,,EDXL,Pole and Line vessels,1,8070,0,1,1,1,1,1,1,3/30/2015 4:13:06,IOTC,5/6/2012 12:34:50,12/31/2015 23:59:06,30399.6
367442160,JUBILEE,,WDF3628,Recreational fishing vessels,1,7556,0,1,3,1,1,1,1,1/14/2015 8:17:26,ICCAT,2/17/2012 18:53:40,12/31/2015 23:59:05,58977.2
228197000,ANNE ANTOINE 2,9161326,FKZL,Purse seiners,1,1539,0,1,0,0,0,1,0.9999779279,5/5/2015 9:34:14,ICCAT,1/19/2012 13:49:09,12/31/2015 23:59:01,47614
667001223,7 TAIKO MARU,,JJPY,Longliners,1,1226,1,0,0,0,0,0,,4/29/2006 9:00:00,CCSBT,9/18/2014 8:14:52,12/31/2015 23:59:01,4224.75
204708000,HYDRA J,9164548,CSBK,Fish carriers,0,31505,1,1,0,1,1,1,,4/7/2015 8:03:07,ICCAT,1/3/2012 16:51:18,12/31/2015 23:59:01,798024
667001223,TAIKO MARU No.7,8817186,JJPY,Longliners,1,1226,1,0,0,0,0,0,,4/1/2014 5:40:00,IOTC,9/18/2014 8:14:52,12/31/2015 23:59:01,4224.75
667001223,Taiko Maru No. 7,,JJPY,Longliners,1,1226,1,0,0,0,0,0,,4/1/2014 2:00:00,IATTC,9/18/2014 8:14:52,12/31/2015 23:59:01,4224.75
667001223,TAIKO MARU No.7,,JJPY,Tuna longliners,1,1226,1,0,0,0,0,0,,5/31/2014 21:13:57,WCPFC,9/18/2014 8:14:52,12/31/2015 23:59:01,4224.75
667001223,TAIKO MARU No. 7,8817186,JJPY,Longliners,1,1226,1,0,0,0,0,1,,8/20/2015 8:25:31,ICCAT,9/18/2014 8:14:52,12/31/2015 23:59:01,16899
228197000,ANNE ANTOINE 2,,FKZL,Tuna purse seiners,1,1539,0,1,0,0,0,0,0.9999779279,2/21/2011 15:00:00,IOTC,1/19/2012 13:49:09,12/31/2015 23:59:01,11903.5
338187545,TWO'S CO.,,WAK8721,Trollers,1,3536,0,0,1,1,0,0,1,2/21/2011 3:00:00,IATTC,5/4/2015 15:13:49,12/31/2015 23:58:57,257.25
352085000,HUA FU 107,8518819,3FDZ4,Fish carriers,0,35614,1,1,1,1,1,1,,4/24/2015 10:49:56,WCPFC,1/10/2012 23:19:09,12/31/2015 23:58:57,83322.8
235006500,PATHWAY,9281035,MCCC8,Purse seiners,1,8455,0,1,0,1,0,1,1,1/22/2013 18:00:00,ICCAT,3/19/2012 4:57:25,12/31/2015 23:58:53,145834
636012261,FRIO OLYMPIC,8801802,A8EJ6,Fish carriers,0,37640,1,1,1,1,1,1,,5/19/2015 11:40:35,WCPFC,1/1/2012 9:20:58,12/31/2015 23:58:53,209643.6
636012261,FRIO OLYMPIC,8801802,A8EJ6,Fish carriers,0,37640,1,1,1,1,1,1,,11/11/2015 6:09:10,IOTC,1/1/2012 9:20:58,12/31/2015 23:58:53,209643.6
636012261,Frio Olympic,8801802,A8EJ6,Fish carriers,0,37640,1,1,0,1,1,1,,8/5/2015 2:00:00,IATTC,1/1/2012 9:20:58,12/31/2015 23:58:53,199664
235033145,CHRIS ANDRA,9361794,MLLX8,Trawlers,1,8461,0,1,1,1,1,1,1,1/22/2013 18:00:00,ICCAT,1/2/2012 22:49:54,12/31/2015 23:58:49,420047.6
227146300,CISBERLANDE 5,9251494,FPRE,Support Vessels,0,1626,1,1,0,1,0,1,1,4/30/2015 3:21:27,ICCAT,1/1/2012 0:46:06,12/31/2015 23:58:49,210032
227146300,CISBERLANDE 5,,FPRE,Tuna purse seiners,1,1626,1,1,0,1,0,0,1,2/21/2011 15:00:00,IOTC,1/1/2012 0:46:06,12/31/2015 23:58:49,26254
235066405,EX MARE GRATIA,,NKB182,Trawlers,1,8463,0,0,1,1,0,1,1,1/22/2013 18:00:00,ICCAT,8/26/2012 23:00:33,12/31/2015 23:58:46,8413.6
250001143,JERH O'D,,EICX6,Trawlers,1,20160,0,1,1,1,1,1,1,5/16/2012 17:00:00,ICCAT,2/9/2012 12:48:09,12/31/2015 23:58:46,74290.4
367197230,BUCK & ANN,,WBF8681,Trollers,1,3918,0,0,1,1,0,1,0.9999675998,5/31/2014 19:59:32,WCPFC,9/3/2013 18:51:31,12/31/2015 23:58:46,14358
367197230,BUCK & ANN,,WBF8681,Multipurpose vessels,1,3918,0,0,1,1,0,0,0.9999675998,2/21/2011 3:00:00,IATTC,9/3/2013 18:51:31,12/31/2015 23:58:46,1794.75
503016680,VICTOR - BJ,9302401,,Multipurpose vessels,1,2639,0,0,1,1,0,1,1,11/30/2015 22:21:36,CCSBT,9/2/2015 6:42:02,12/31/2015 23:58:41,1548.6
412551370,FONG KUO NO.788,,BEFL,Tuna purse seiners,1,14316,0,1,0,0,0,1,0.0040677342,5/31/2014 19:59:16,WCPFC,1/3/2012 4:12:18,12/31/2015 23:58:37,13841.5
235001239,WIRON 1,,ZNAT4,Trawlers,1,8447,0,1,1,1,0,1,0.9999790479,1/22/2013 18:00:00,ICCAT,1/1/2012 0:04:30,12/31/2015 23:58:37,103875.4
250165000,MENHADEN,9189330,EIVT,Trawlers,1,8554,1,1,1,1,1,1,,5/14/2015 7:21:18,ICCAT,1/2/2012 12:57:57,12/31/2015 23:58:33,491723.6
228154900,RAYMOND ELISE IV,8657988,FQDX,Trawlers,1,28699,0,1,0,0,0,1,1,1/20/2015 6:20:39,ICCAT,1/3/2012 2:08:18,12/31/2015 23:58:33,41124
247110330,SALVATORE PRIMO,7938933,IPZP,Trawlers,1,8944,1,1,1,1,0,1,0.9997412678,12/17/2014 10:43:59,ICCAT,12/1/2012 9:30:55,12/31/2015 23:58:33,33914.4
377906047,Barana,,J8PV5,Motherships,0,7866,0,1,0,1,0,1,,3/16/2015 9:07:55,ICCAT,1/2/2012 0:25:02,12/31/2015 23:58:29,30330
228173800,ROGER CHRISTIAN III,9293052,FUFL,Support Vessels,0,30817,0,1,0,0,0,1,0.9999584683,4/30/2015 3:21:27,ICCAT,1/12/2012 3:36:48,12/31/2015 23:58:25,50104
316002974,KYNOC,,,Multipurpose vessels nei,1,33383,0,0,1,1,0,1,1,5/31/2014 20:02:52,WCPFC,2/1/2012 18:40:21,12/31/2015 23:58:25,9997.2
627691000,SEAPLUS 87,,9GGK,Pole and Line vessels,1,6059,0,1,1,1,0,1,1,2/20/2015 3:22:12,ICCAT,1/11/2014 9:22:24,12/31/2015 23:58:22,13443
232005400,DANIELLE,,MXBD5,Trawlers,1,8295,0,1,0,1,0,1,0.0460377819,5/16/2012 17:00:00,ICCAT,4/8/2012 4:26:04,12/31/2015 23:58:22,13855
271072107,TORLAKLAR-II,8732829,TC5652,Purse seiners,1,7095,0,1,1,1,1,1,1,12/17/2014 9:21:50,ICCAT,10/1/2012 20:14:32,12/31/2015 23:58:22,42862.8
367549720,SEA PRIDE,,WTG2209,Trollers,1,3059,0,0,1,1,0,0,1,2/21/2011 3:00:00,IATTC,5/28/2013 1:13:32,12/31/2015 23:58:06,2185.575
250429000,CARMONA,9170303,EI6206,Trawlers,1,8545,0,1,1,1,1,1,1,5/14/2015 7:21:17,ICCAT,1/12/2012 13:51:21,12/31/2015 23:58:01,258342.8
247100360,LUPETTO,,IKAL,Trawlers,1,8803,0,1,1,1,1,1,1,12/16/2014 10:43:57,ICCAT,10/16/2012 22:01:59,12/31/2015 23:58:01,44289.6
367433490,RUMBERA,,WDF2917,Recreational fishing vessels,1,28601,0,1,1,1,1,1,,12/3/2015 9:19:17,ICCAT,1/17/2012 20:58:00,12/31/2015 23:57:57,83397.6
365878412,CAPE BRETON,7803255,WDE2397,Tuna purse seiners,1,14528,0,1,1,0,1,1,,7/27/2015 5:35:43,WCPFC,6/18/2013 13:39:38,12/31/2015 23:57:57,10012.2
370663000,LIEN LI 57,,HPUJ,Bunkers,0,35593,0,1,1,1,1,1,,5/31/2014 20:06:19,WCPFC,1/3/2012 13:52:45,12/31/2015 23:57:57,164947.2
316005787,OCEAN VENTURE,,,Fishing vessels not specified,1,32559,0,0,1,1,0,1,0.9999341347,5/31/2014 20:01:49,WCPFC,8/5/2012 20:09:07,12/31/2015 23:57:57,16366.8
366954430,CAPT. RYAN,,WDB8186,Multipurpose vessels,1,83,0,1,1,1,1,0,0.6021657123,2/21/2011 3:00:00,IATTC,12/3/2014 0:50:27,12/31/2015 23:57:53,6609.5
366954430,CAPT. RYAN,,WDB8186,Trollers,1,83,0,1,1,1,1,0,0.6021657123,5/31/2014 20:05:19,WCPFC,12/3/2014 0:50:27,12/31/2015 23:57:53,6609.5
226255000,JEANMARIECHRISTIAN7,9096583,FTAT,Purse seiners,1,1741,0,1,0,1,0,1,1,5/5/2015 9:34:14,ICCAT,3/30/2012 12:24:10,12/31/2015 23:57:49,92094
226255000,JEAN MARIE CHRISTIAN 7,,FTAT,Tuna purse seiners,1,1741,0,1,0,1,0,0,1,2/21/2011 15:00:00,IOTC,3/30/2012 12:24:10,12/31/2015 23:57:49,11511.75
366222630,NANCY ELIZABETH,8661458,WDF6273,Pole and Line vessels,1,7412,0,0,1,1,0,1,1,3/12/2015 4:42:24,ICCAT,3/7/2012 2:35:59,12/31/2015 23:57:45,2661.4
316015632,MY LADY JANE,,,Stern trawlers,1,34002,0,0,1,1,0,1,1,5/31/2014 20:03:42,WCPFC,6/27/2013 22:27:43,12/31/2015 23:57:29,11789.8
366398180,SUSAN MARIE II,8120155,WBQ6742,Longliners,1,7425,0,1,1,1,1,1,1,11/3/2015 4:08:48,ICCAT,8/22/2012 23:16:46,12/31/2015 23:57:29,40448
250104900,WESTWARD ISLE,7431868,EILK  ,Trawlers,1,31186,0,0,1,1,0,1,1,12/5/2014 10:33:27,ICCAT,1/3/2012 16:40:51,12/31/2015 23:57:29,10435
247150060,SAN SALVATORE I,,ILTT,Longliners,1,8948,0,1,0,1,0,1,0.9998516981,1/22/2015 9:28:17,ICCAT,7/9/2012 21:19:58,12/31/2015 23:57:25,17690
642383000,ELHADER 2,8658188,5AWD,Purse seiners,1,6174,0,1,1,1,1,0,1,2/20/2015 4:08:14,ICCAT,3/13/2015 16:32:03,12/31/2015 23:57:25,509.4
224124000,SALICA FRIGO,,EBTL,Fish carriers,0,26902,1,1,1,1,1,1,,7/8/2015 3:16:05,WCPFC,1/1/2012 8:59:38,12/31/2015 23:57:20,154854
224124000,SALICA FRIGO,9238703,EBTL,Fish carriers,0,26902,1,1,1,1,1,1,,12/4/2014 11:28:39,ICCAT,1/1/2012 8:59:38,12/31/2015 23:57:20,154854
233975000,CHALLENGE II,,MVIX5,Trawlers,1,8284,0,1,0,1,0,1,1,1/22/2013 18:00:00,ICCAT,4/28/2012 12:28:15,12/31/2015 23:57:20,40402
245084000,FRANK BONEFAAS,9074951,PEDV,Trawlers,1,9074,1,1,1,1,0,1,0.999868617,12/22/2014 6:22:50,ICCAT,1/1/2012 0:04:00,12/31/2015 23:57:20,203232.8
224124000,Salica Frigo,9238703,EBTL,Fish carriers,0,26902,1,1,0,1,1,1,,5/25/2012 2:00:00,IATTC,1/1/2012 8:59:38,12/31/2015 23:57:20,147480
271072850,FATOGLU KARDESLER 1,,,Non-fishing vessels nei,0,6935,0,0,1,1,0,0,1,5/16/2012 17:00:00,ICCAT,8/27/2013 5:58:08,12/31/2015 23:57:16,129.975
432410000,WAKABA MARU NO.5,,JF2130,Support Vessels,0,35913,0,0,1,1,0,1,0.9997532448,1/20/2015 3:28:33,WCPFC,1/22/2012 10:54:21,12/31/2015 23:57:16,4132.2
250000527,RACHEL JAY,,EI8447,Trawlers,1,19912,0,1,0,1,0,1,1,5/13/2015 7:21:18,ICCAT,1/2/2012 12:59:08,12/31/2015 23:57:16,120068
432410000,WAKABA MARU NO.5,,JHRG,Tuna purse seiners,1,12698,0,1,1,1,1,1,0.9997532448,5/27/2015 21:07:51,WCPFC,1/22/2012 10:54:21,12/31/2015 23:57:16,90908.4
228141800,ST SOPHIE FRANCOIS 3,9264415,FQCG,Purse seiners,1,2001,0,1,0,0,0,1,1,5/5/2015 9:30:40,ICCAT,3/5/2012 14:55:35,12/31/2015 23:57:13,49640
250261000,FOYLE WARRIOR,9211913,EI5952,Trawlers,1,8548,0,1,1,1,1,1,1,5/14/2015 7:21:17,ICCAT,3/25/2012 10:35:47,12/31/2015 23:57:13,82548.4
232006730,EBEN HAEZER,8211772,MZXM6,Trawlers,1,8304,1,1,0,1,1,0,0.9885869892,1/22/2013 18:00:00,ICCAT,3/21/2013 13:45:06,12/31/2015 23:57:04,26427.25
204209960,DAVID CARLOS,,CUWO8,Pole and Line vessels,1,37954,0,1,1,1,1,1,1,4/30/2015 5:12:44,ICCAT,6/25/2014 16:03:39,12/31/2015 23:57:00,144663.6
356728000,FRIO KYKNOS,9035072,3ETB8,Fish carriers,0,36616,2,1,1,0,1,1,,9/29/2015 8:45:23,ICCAT,7/23/2014 10:05:20,12/31/2015 23:56:57,14569.8
356728000,FRIO KYKNOS,9035072,3ETB8,Fish carriers,0,36616,2,1,1,0,1,1,,10/9/2015 17:45:14,WCPFC,7/23/2014 10:05:20,12/31/2015 23:56:57,14569.8
316002978,SAVAGE EAGLE,,,Fishing vessels not specified,1,32584,0,0,1,1,0,1,0.9991370383,5/31/2014 20:01:50,WCPFC,2/26/2014 1:34:45,12/31/2015 23:56:53,6578.6
316006988,FREEPORT,,,Stern trawlers,1,33130,0,0,1,1,0,1,1,5/31/2014 20:02:33,WCPFC,2/16/2012 22:06:54,12/31/2015 23:56:53,11472.8
232005630,ST GEORGES,,GDNT,Trawlers,1,8418,0,1,0,1,0,1,1,1/22/2013 18:00:00,ICCAT,10/17/2012 5:34:49,12/31/2015 23:56:53,63216
355520000,Ocean Age,,H3ZY,Longliners,1,27834,0,1,0,0,0,0,,7/1/2005 2:00:00,IATTC,1/6/2012 4:42:44,12/31/2015 23:56:53,7332
233860000,FALCON,,GFLW,Purse seiners,1,8315,0,1,0,1,0,1,0.969839433,1/22/2013 18:00:00,ICCAT,2/13/2012 21:28:06,12/31/2015 23:56:53,29390
238117140,PETAR PAN JEDAN,8927101,9A7677,Purse seiners,1,31570,0,1,0,1,0,0,1,5/7/2013 2:45:30,ICCAT,7/10/2013 18:05:36,12/31/2015 23:56:52,6454.75
232005550,LAPWING,7340734,2DFK,Trawlers,1,8356,0,1,0,1,0,1,1,1/22/2013 18:00:00,ICCAT,11/6/2012 1:39:44,12/31/2015 23:56:48,48126
250269000,FIONA K II,8965414,EI5964,Trawlers,1,8552,0,1,1,1,0,1,1,5/14/2015 7:21:18,ICCAT,2/19/2012 13:51:53,12/31/2015 23:56:48,18609.4
352349000,FRIO SHINANO,9073385,3FNR3,Fish carriers,0,36103,1,1,1,1,1,1,,9/23/2015 20:11:23,WCPFC,1/2/2012 13:50:01,12/31/2015 23:56:44,292688
232006130,ENTERPRISE II,9198795,MZFD6,Trawlers,1,8314,0,1,0,1,0,1,1,1/22/2013 18:00:00,ICCAT,1/12/2012 5:03:25,12/31/2015 23:56:44,29834
250440000,SPARKLING STAR,,EI6212,Trawlers,1,30724,0,1,1,1,0,1,1,5/13/2015 7:21:18,ICCAT,1/3/2012 15:17:30,12/31/2015 23:56:44,69262.2
352349000,FRIO SHINANO,9073385,3FNR3,Fish carriers,0,36103,1,1,1,1,1,1,,3/23/2015 4:49:22,ICCAT,1/2/2012 13:50:01,12/31/2015 23:56:44,292688
228130000,ROSINE ARTHUR,,FGPH,Tuna purse seiners,1,36957,0,1,0,0,0,0,1,3/6/2007 7:58:56,IOTC,1/27/2012 5:30:20,12/31/2015 23:56:41,3114
355855000,MONTELAURA,,3FRF5,Fish carriers,0,20813,1,1,1,0,1,1,,5/31/2014 20:06:11,WCPFC,3/26/2012 3:44:10,12/31/2015 23:56:40,52945.1
355855000,MONTELAURA,7625500,3FRF5,Fish carriers,0,20813,1,1,1,0,1,1,,5/11/2015 5:42:36,ICCAT,3/26/2012 3:44:10,12/31/2015 23:56:40,52945.1
316002718,ISLAND JOY,,4827,Multipurpose vessels nei,1,21378,0,0,1,1,0,1,1,5/31/2014 20:02:05,WCPFC,8/29/2012 20:51:14,12/31/2015 23:56:37,2772.2
273441850,KASIRA,,UFGB,Bunkers,0,35407,0,1,1,1,0,1,,5/31/2014 20:05:54,WCPFC,2/6/2012 11:57:57,12/31/2015 23:56:36,43142.4
232005840,JAMES R.H. STEVENSON,7010999,MASV6,Trawlers,1,8344,0,1,0,1,0,1,0.9999800936,1/22/2013 18:00:00,ICCAT,10/18/2012 0:09:09,12/31/2015 23:56:32,102562
249000280,Sunfish,,9H7504,Non-fishing vessels nei,0,30752,0,1,0,0,0,1,0.7704950985,4/28/2015 5:01:29,ICCAT,6/3/2012 7:51:16,12/31/2015 23:56:25,66931
273854000,MAIRONIS,8607359,LYAO,Trawlers,1,37688,1,0,1,0,1,1,0.9945497015,3/16/2015 11:00:09,ICCAT,1/22/2012 9:30:36,12/31/2015 23:56:24,19327.9
367172260,Husky,7734325,WDD6388,Trollers,1,4463,0,1,0,1,0,1,1,10/30/2014 2:00:00,IATTC,1/20/2012 19:13:21,12/31/2015 23:56:21,152864
512003817,MAINSTREAM,,ZMAK,Trawlers,1,22175,0,1,1,1,1,1,0.9998759575,12/22/2014 23:57:28,CCSBT,3/5/2013 21:50:49,12/31/2015 23:56:21,148284.4
235025319,OUR ANNA,9044554,MXHF6,Trawlers,1,8375,1,1,1,1,0,1,1,1/22/2013 18:00:00,ICCAT,1/5/2012 11:03:38,12/31/2015 23:56:21,211461.2
248000368,Marie de Lourdes I,,9HB3737,Non-fishing vessels nei,0,37504,0,1,0,1,0,1,1,5/8/2015 5:55:58,ICCAT,4/18/2014 9:11:57,12/31/2015 23:56:21,32252
228107800,LES BARGES,,FOMP,Trawlers,1,1466,0,1,0,0,0,0,0.7470799641,2/21/2011 15:00:00,IOTC,4/29/2012 20:13:34,12/31/2015 23:56:16,16344.25
228107800,LES BARGES,9184378,FOMP,Trawlers,1,1466,0,1,0,0,0,1,0.7470799641,2/20/2015 4:49:16,ICCAT,4/29/2012 20:13:34,12/31/2015 23:56:16,65377
316023608,KOOTENAY,,,Trollers,1,35575,0,0,1,1,0,1,0.000923,5/31/2014 20:06:17,WCPFC,12/17/2012 21:26:09,12/31/2015 23:56:12,2822
650180000,PELAMIS VI,,C9YTM,Longliners,1,38371,0,1,1,1,1,1,,8/6/2015 1:28:14,IOTC,5/29/2015 7:10:38,12/31/2015 23:56:09,10894.8
250106800,OILEAN AN OIR,9297462,EI7573,Trawlers,1,8555,0,1,1,1,1,1,1,5/14/2015 7:21:18,ICCAT,1/3/2012 17:05:19,12/31/2015 23:56:05,168058
357058000,NO.2 POHAH,,3FWC9,Fish carriers,0,35341,0,1,1,0,1,1,,1/8/2015 13:13:45,WCPFC,7/14/2013 14:36:19,12/31/2015 23:56:05,33390.6
431028000,HOKUHO MARU,,JLRE,Fishery research vessels,0,15586,0,1,1,1,1,1,,4/22/2015 1:52:44,WCPFC,1/28/2012 10:24:28,12/31/2015 23:55:53,170253.6
316004981,KARENORA,,,Stern trawlers,1,32488,0,0,1,1,0,1,1,5/31/2014 20:01:41,WCPFC,2/3/2012 17:43:48,12/31/2015 23:55:53,6061.6
367357390,PATSEA VII,,WDE4751,Recreational fishing vessels,1,7511,0,1,0,1,0,1,0.999952265,1/14/2015 8:17:26,ICCAT,8/7/2012 19:46:18,12/31/2015 23:55:53,46586
316023819,DISCOVERY DAWN,,,Fishing vessels not specified,1,32428,0,0,1,1,0,0,1,5/31/2014 20:01:35,WCPFC,1/13/2015 21:31:47,12/31/2015 23:55:53,556.125
273374170,SARONIC BAY,9175274,H3PP,Fish carriers,0,35685,1,0,0,0,0,1,,9/23/2015 17:26:24,WCPFC,4/16/2015 7:02:43,12/31/2015 23:55:49,11860
271072886,AZIZLER,,,Unknown,1,7144,0,0,1,1,0,0,1,5/16/2012 17:00:00,ICCAT,11/13/2015 14:53:11,12/31/2015 23:55:49,27.5
431919000,WAKATAKE MARU,,JLOV,Fishery research vessels,0,15585,0,1,1,1,1,1,,4/22/2015 1:47:39,WCPFC,1/18/2012 3:18:27,12/31/2015 23:55:49,196279.2
235010670,CORNELIS VROLIJK FZN,,PLPC9,Trawlers,1,37489,0,0,1,1,0,1,0.9999868559,5/16/2012 17:00:00,ICCAT,1/3/2012 18:01:23,12/31/2015 23:55:44,16013.8
224098970,ORENGA,8117782,EGOJ,Non-fishing vessels nei,0,31144,1,1,1,1,1,1,,5/4/2015 8:19:14,ICCAT,9/24/2012 12:56:42,12/31/2015 23:55:41,156728.4
224212280,DOLORES AGUADO,,EA9376,Support Vessels,0,20811,0,1,1,1,1,1,1,4/13/2015 8:10:04,ICCAT,6/5/2014 11:33:47,12/31/2015 23:55:41,40633.2
503798800,SNIPER,,,Longliners,1,1989,0,0,1,1,0,0,1,11/29/2011 8:00:00,CCSBT,9/3/2013 23:05:18,12/31/2015 23:55:40,502.25
271008508,ORU   RE  S BALIK  ILIK,9089554,TC7390,Purse seiners,1,7299,1,1,0,1,1,1,0.9998949469,10/10/2014 6:48:59,ICCAT,1/29/2012 23:13:05,12/31/2015 23:55:37,56940
250196000,CLODAGH O,,EI5970,Trawlers,1,8551,0,0,1,1,0,1,1,5/13/2015 7:21:18,ICCAT,1/23/2012 14:06:31,12/31/2015 23:55:37,6732.6
366934000,BLACK SHADOW,,WDE5424,Recreational fishing vessels,1,31354,0,1,1,1,1,1,,1/14/2015 8:22:26,ICCAT,2/17/2012 17:46:09,12/31/2015 23:55:37,67056
227143600,THOMAS NICOLAS 2,9234733,FKDT,Trawlers,1,19856,0,1,0,1,0,1,0.9999670032,2/20/2015 4:49:16,ICCAT,5/3/2012 3:14:28,12/31/2015 23:55:32,64508
224762000,NUEVO ATIS,,EENZ,Longliners,1,1862,1,0,1,1,0,0,0.9997170345,2/21/2011 3:00:00,IATTC,4/10/2013 10:01:44,12/31/2015 23:55:32,1191.175
224762000,NUEVO ATIS,8739566,EAWP,Longliners,1,1862,1,1,1,1,0,1,0.9997170345,4/13/2015 8:09:56,ICCAT,4/10/2013 10:01:44,12/31/2015 23:55:32,19431.4
224762000,NUEVO ATIS,,EAWP,Longliners,1,1862,1,1,1,1,0,1,0.9997170345,3/30/2015 4:12:47,IOTC,4/10/2013 10:01:44,12/31/2015 23:55:32,19431.4
367515670,BLACKHAWK,,WDH4407,Recreational fishing vessels,1,20864,0,0,1,1,0,0,0.0881549864,3/12/2015 4:42:24,ICCAT,8/11/2015 0:57:41,12/31/2015 23:55:21,221.975
250103600,CISEMAIR,,EI7396,Trawlers,1,30718,0,1,1,1,1,1,1,5/13/2015 7:21:18,ICCAT,1/20/2012 0:39:45,12/31/2015 23:55:16,221456.8
250001885,Velvet Chord II,,EIIC3,Trawlers,1,37998,0,1,0,1,0,1,1,5/6/2015 6:04:33,ICCAT,4/3/2012 7:39:54,12/31/2015 23:55:16,128062
232006060,JODIE,,MFZG9,Trawlers,1,8420,0,1,0,1,0,1,1,1/22/2013 18:00:00,ICCAT,10/18/2012 15:48:21,12/31/2015 23:55:16,148826
